OrderDate,OrderID,SKU,Store,Channel,Units,Sales,DiscountAmt,GrossMarginAmt,ReturnFlag,UnitPrice,DiscountRate
2024-02-18,ORD-00007798,SKU-00248,Store-003,Online,2,772.22,272.46,131.18,0,522.34,0.2608
2024-07-18,ORD-00007799,SKU-00083,Store-025,Store,5,124.85,6.57,35.65,0,26.28,0.05
2024-03-11,ORD-00007800,SKU-00146,Store-029,Online,5,1310.35,113.94,378.07,0,284.86,0.08
2024-06-06,ORD-00007801,SKU-00087,Store-014,Online,6,140.6,12.23,38.23,0,25.47,0.08
2024-02-22,ORD-00007802,SKU-00177,Store-005,Store,4,386.13,20.32,153.93,0,101.61,0.05
2024-09-25,ORD-00007803,SKU-00188,Store-018,Store,3,2635.92,138.73,419.93,0,924.88,0.05
2024-10-23,ORD-00007804,SKU-00063,Store-002,Online,4,750.53,65.26,103.08,1,203.95,0.08
2024-10-04,ORD-00007805,SKU-00215,Store-011,Store,8,186.31,9.81,66.58,0,24.52,0.05
2024-09-14,ORD-00007806,SKU-00073,Store-017,Online,3,245.46,21.34,39.6,0,88.93,0.08
2024-03-27,ORD-00007807,SKU-00246,Store-027,Store,8,181.52,9.55,49.99,0,23.88,0.05
2024-07-13,ORD-00007808,SKU-00213,Store-004,Store,1,69.26,3.65,25.38,0,72.91,0.0501
2024-02-08,ORD-00007809,SKU-00005,Store-019,Store,6,567.79,256.93,99.77,0,137.45,0.3115
2024-05-17,ORD-00007810,SKU-00100,Store-001,Store,1,22.44,3.61,7.76,0,26.05,0.1386
2024-07-04,ORD-00007811,SKU-00098,Store-014,Online,8,273.08,23.75,108.73,0,37.1,0.08
2024-09-01,ORD-00007812,SKU-00206,Store-021,Store,3,216.47,11.39,70.3,0,75.95,0.05
2024-02-05,ORD-00007813,SKU-00182,Store-002,Store,3,223.82,11.78,94.15,0,78.53,0.05
2024-10-24,ORD-00007814,SKU-00013,Store-023,Online,6,422.53,36.74,144.89,0,76.54,0.08
2024-06-16,ORD-00007815,SKU-00211,Store-030,Store,4,236.18,12.43,65.26,0,62.15,0.05
2024-11-18,ORD-00007816,SKU-00055,Store-009,Store,1,294.32,121.15,55.36,0,415.47,0.2916
2024-07-12,ORD-00007817,SKU-00093,Store-023,Online,6,179.44,15.6,39.39,0,32.51,0.08
2024-07-19,ORD-00007818,SKU-00043,Store-017,Online,1,21.97,1.91,8.75,0,23.88,0.08
2024-09-10,ORD-00007819,SKU-00040,Store-028,Online,7,1084.71,94.32,241.3,0,168.43,0.08
2024-10-27,ORD-00007820,SKU-00132,Store-018,Store,2,62.55,3.29,13.81,0,32.92,0.05
2024-02-27,ORD-00007821,SKU-00022,Store-025,Store,8,6356.1,334.53,817.0,0,836.33,0.05
2024-07-06,ORD-00007822,SKU-00021,Store-005,Online,5,939.39,81.69,183.59,0,204.22,0.08
2024-01-11,ORD-00007823,SKU-00197,Store-008,Online,1,118.27,10.28,17.1,0,128.55,0.08
2024-06-22,ORD-00007824,SKU-00086,Store-014,Online,3,184.14,55.13,53.51,0,79.76,0.2304
2024-10-24,ORD-00007825,SKU-00163,Store-028,Store,2,1348.05,70.95,225.2,0,709.5,0.05
2024-11-12,ORD-00007826,SKU-00247,Store-020,Store,4,431.27,22.7,127.12,0,113.49,0.05
2024-04-13,ORD-00007827,SKU-00013,Store-007,Online,8,590.75,51.37,210.06,0,80.26,0.08
2024-05-21,ORD-00007828,SKU-00199,Store-027,Online,3,226.78,19.72,36.68,0,82.17,0.08
2024-07-20,ORD-00007829,SKU-00028,Store-019,Store,5,360.76,190.93,131.49,0,110.34,0.3461
2024-05-24,ORD-00007830,SKU-00191,Store-013,Store,6,611.13,32.16,256.45,0,107.21,0.05
2024-03-06,ORD-00007831,SKU-00077,Store-012,Store,7,963.58,50.71,193.22,0,144.9,0.05
2024-04-21,ORD-00007832,SKU-00034,Store-021,Online,3,297.99,25.91,85.16,0,107.97,0.08
2024-05-27,ORD-00007833,SKU-00058,Store-027,Online,2,115.93,10.08,37.12,1,63.0,0.08
2024-07-08,ORD-00007834,SKU-00092,Store-016,Store,2,167.11,8.8,71.72,0,87.96,0.05
2024-12-02,ORD-00007835,SKU-00183,Store-026,Store,6,1285.36,582.45,256.34,0,311.3,0.3118
2024-07-18,ORD-00007836,SKU-00171,Store-022,Store,7,552.46,29.08,177.08,0,83.08,0.05
2024-05-21,ORD-00007837,SKU-00183,Store-003,Store,6,1884.18,99.17,364.44,0,330.56,0.05
2024-08-29,ORD-00007838,SKU-00006,Store-024,Online,8,429.28,37.33,132.64,0,58.33,0.08
2024-10-09,ORD-00007839,SKU-00244,Store-017,Store,5,269.32,59.26,59.67,0,65.72,0.1804
2024-06-06,ORD-00007840,SKU-00109,Store-016,Online,5,2947.5,256.3,624.78,0,640.76,0.08
2024-06-28,ORD-00007841,SKU-00028,Store-019,Store,1,84.95,4.47,32.44,0,89.42,0.05
2024-03-20,ORD-00007842,SKU-00233,Store-002,Online,1,55.39,9.5,15.25,0,64.89,0.1464
2024-11-12,ORD-00007843,SKU-00199,Store-028,Store,8,676.48,35.6,122.1,0,89.01,0.05
2024-11-13,ORD-00007844,SKU-00021,Store-027,Store,7,1433.86,75.47,263.43,0,215.62,0.05
2024-03-05,ORD-00007845,SKU-00110,Store-030,Store,7,169.47,8.92,62.11,1,25.48,0.05
2024-05-06,ORD-00007846,SKU-00227,Store-019,Store,4,107.34,5.65,46.79,0,28.25,0.05
2024-04-09,ORD-00007847,SKU-00171,Store-008,Store,1,81.61,4.3,25.77,0,85.91,0.0501
2024-12-03,ORD-00007848,SKU-00049,Store-019,Online,6,594.04,51.66,199.41,1,107.62,0.08
2024-01-24,ORD-00007849,SKU-00176,Store-009,Store,1,414.86,21.83,79.9,0,436.69,0.05
2024-03-16,ORD-00007850,SKU-00048,Store-016,Online,5,827.14,497.87,256.99,0,265.0,0.3757
2024-04-25,ORD-00007851,SKU-00088,Store-025,Store,3,328.5,42.62,102.74,0,123.71,0.1148
2024-07-23,ORD-00007852,SKU-00049,Store-006,Store,5,532.38,28.02,188.28,0,112.08,0.05
2024-04-01,ORD-00007853,SKU-00174,Store-014,Store,2,166.49,8.76,68.56,0,87.62,0.05
2024-07-15,ORD-00007854,SKU-00233,Store-015,Online,3,198.13,17.23,56.26,0,71.79,0.08
2024-09-30,ORD-00007855,SKU-00012,Store-028,Store,4,158.45,8.34,46.41,0,41.7,0.05
2024-10-30,ORD-00007856,SKU-00151,Store-017,Store,2,228.64,96.38,45.31,0,162.51,0.2965
2024-02-06,ORD-00007857,SKU-00063,Store-011,Store,6,1134.08,59.69,161.81,0,198.96,0.05
2024-02-20,ORD-00007858,SKU-00188,Store-012,Store,4,3297.79,173.57,551.0,0,867.84,0.05
2024-02-04,ORD-00007859,SKU-00035,Store-010,Store,4,452.56,23.82,148.72,0,119.1,0.05
2024-11-29,ORD-00007860,SKU-00092,Store-005,Store,2,171.36,9.02,76.62,0,90.19,0.05
2024-08-26,ORD-00007861,SKU-00052,Store-022,Online,2,209.4,37.36,60.05,0,123.38,0.1514
2024-07-13,ORD-00007862,SKU-00219,Store-023,Store,6,2449.45,128.92,541.23,0,429.73,0.05
2024-10-16,ORD-00007863,SKU-00021,Store-006,Store,6,985.22,246.21,176.57,0,205.24,0.1999
2024-08-02,ORD-00007864,SKU-00146,Store-014,Store,1,200.37,79.74,55.28,0,280.11,0.2847
2024-03-27,ORD-00007865,SKU-00031,Store-023,Store,3,1311.39,69.02,213.76,0,460.14,0.05
2024-07-05,ORD-00007866,SKU-00150,Store-022,Store,6,363.32,65.22,114.68,0,71.42,0.1522
2024-09-14,ORD-00007867,SKU-00192,Store-003,Online,2,49.56,7.8,12.47,0,28.68,0.136
2024-01-14,ORD-00007868,SKU-00189,Store-002,Store,7,721.26,156.13,140.35,0,125.34,0.1779
2024-08-09,ORD-00007869,SKU-00009,Store-003,Online,8,488.63,123.68,98.51,0,76.54,0.202
2024-06-30,ORD-00007870,SKU-00194,Store-016,Store,5,3432.84,180.68,663.9,0,722.7,0.05
2024-01-26,ORD-00007871,SKU-00075,Store-028,Online,4,211.19,18.36,76.89,0,57.39,0.08
2024-04-06,ORD-00007872,SKU-00171,Store-003,Store,7,428.13,112.4,136.24,0,77.22,0.2079
2024-06-13,ORD-00007873,SKU-00241,Store-022,Store,6,187.23,79.48,46.4,0,44.45,0.298
2024-05-05,ORD-00007874,SKU-00030,Store-023,Store,3,834.9,43.94,108.61,0,292.95,0.05
2024-04-16,ORD-00007875,SKU-00091,Store-029,Online,8,5306.27,461.41,1000.93,1,720.96,0.08
2024-08-25,ORD-00007876,SKU-00217,Store-018,Store,4,85.5,10.72,26.26,0,24.06,0.1114
2024-05-27,ORD-00007877,SKU-00036,Store-029,Store,4,270.19,14.22,90.82,0,71.1,0.05
2024-07-01,ORD-00007878,SKU-00066,Store-014,Store,5,481.37,25.34,164.87,0,101.34,0.05
2024-10-19,ORD-00007879,SKU-00138,Store-008,Store,8,227.69,46.57,67.11,0,34.28,0.1698
2024-02-04,ORD-00007880,SKU-00250,Store-030,Store,6,405.78,21.36,155.86,0,71.19,0.05
2024-05-11,ORD-00007881,SKU-00074,Store-016,Online,8,427.03,178.09,130.33,0,75.64,0.2943
2024-01-27,ORD-00007882,SKU-00097,Store-010,Store,4,470.33,24.75,98.28,0,123.77,0.05
2024-12-05,ORD-00007883,SKU-00199,Store-020,Store,4,313.49,16.5,52.94,0,82.5,0.05
2024-03-08,ORD-00007884,SKU-00030,Store-013,Online,1,291.49,25.35,38.4,0,316.84,0.08
2024-10-27,ORD-00007885,SKU-00082,Store-023,Store,7,916.42,48.23,192.77,0,137.81,0.05
2024-03-10,ORD-00007886,SKU-00080,Store-023,Store,5,94.19,26.35,41.03,0,24.11,0.2186
2024-04-28,ORD-00007887,SKU-00101,Store-001,Store,4,59.56,3.13,26.26,0,15.67,0.0499
2024-08-10,ORD-00007888,SKU-00144,Store-016,Online,1,481.49,41.87,65.57,0,523.36,0.08
2024-10-31,ORD-00007889,SKU-00056,Store-026,Store,5,348.53,18.34,94.66,0,73.37,0.05
2024-03-06,ORD-00007890,SKU-00098,Store-020,Store,4,139.14,7.32,57.49,0,36.61,0.05
2024-03-19,ORD-00007891,SKU-00230,Store-022,Store,4,388.28,20.44,101.94,0,102.18,0.05
2024-11-18,ORD-00007892,SKU-00208,Store-030,Store,1,88.63,41.27,27.04,0,129.9,0.3177
2024-04-27,ORD-00007893,SKU-00240,Store-011,Store,5,483.1,154.16,125.95,0,127.45,0.2419
2024-03-17,ORD-00007894,SKU-00171,Store-021,Store,4,299.98,15.79,95.62,0,78.94,0.05
2024-09-29,ORD-00007895,SKU-00146,Store-001,Store,7,2054.48,108.13,580.46,0,308.94,0.05
2024-02-03,ORD-00007896,SKU-00054,Store-005,Store,3,2034.82,107.1,397.26,0,713.97,0.05
2024-11-13,ORD-00007897,SKU-00040,Store-021,Online,2,313.84,27.29,68.63,0,170.56,0.08
2024-11-16,ORD-00007898,SKU-00135,Store-007,Store,5,41.84,21.61,17.94,0,12.69,0.3406
2024-11-09,ORD-00007899,SKU-00102,Store-024,Online,6,687.16,107.57,151.52,0,132.46,0.1354
2024-04-18,ORD-00007900,SKU-00197,Store-027,Store,5,575.49,30.29,82.52,0,121.16,0.05
2024-02-11,ORD-00007901,SKU-00003,Store-027,Store,2,134.65,7.09,41.83,0,70.87,0.05
2024-06-04,ORD-00007902,SKU-00223,Store-002,Online,7,502.62,305.71,199.92,1,115.48,0.3782
2024-05-02,ORD-00007903,SKU-00043,Store-010,Store,5,85.54,37.75,33.39,0,24.66,0.3062
2024-12-17,ORD-00007904,SKU-00099,Store-016,Store,8,1876.99,98.79,504.16,0,246.97,0.05
2024-08-19,ORD-00007905,SKU-00090,Store-001,Store,2,32.01,1.68,13.52,0,16.84,0.0499
2024-12-11,ORD-00007906,SKU-00232,Store-028,Store,2,473.95,24.94,160.41,0,249.44,0.05
2024-10-01,ORD-00007907,SKU-00181,Store-029,Store,1,172.15,9.06,50.26,0,181.21,0.05
2024-09-18,ORD-00007908,SKU-00009,Store-024,Store,8,533.57,124.64,106.78,0,82.28,0.1894
2024-02-10,ORD-00007909,SKU-00214,Store-009,Online,5,2841.91,1223.74,482.9,0,813.13,0.301
2024-01-26,ORD-00007910,SKU-00170,Store-004,Online,4,137.76,11.98,34.1,0,37.43,0.08
2024-01-18,ORD-00007911,SKU-00018,Store-025,Online,1,30.26,17.4,9.42,0,47.66,0.3651
2024-08-05,ORD-00007912,SKU-00196,Store-023,Store,2,109.19,26.79,40.47,0,67.99,0.197
2024-03-14,ORD-00007913,SKU-00009,Store-029,Online,1,62.91,13.44,12.61,1,76.35,0.176
2024-12-28,ORD-00007914,SKU-00107,Store-012,Online,5,560.89,48.77,197.83,0,121.93,0.08
2024-02-18,ORD-00007915,SKU-00041,Store-006,Store,4,221.26,11.65,61.7,0,58.23,0.05
2024-12-12,ORD-00007916,SKU-00003,Store-028,Store,4,273.82,14.41,82.12,0,72.06,0.05
2024-09-01,ORD-00007917,SKU-00140,Store-004,Store,7,4856.56,255.61,742.11,0,730.31,0.05
2024-02-08,ORD-00007918,SKU-00172,Store-018,Online,3,114.71,9.98,38.09,0,41.56,0.08
2024-01-22,ORD-00007919,SKU-00120,Store-015,Store,3,154.12,8.11,53.15,0,54.08,0.05
2024-05-24,ORD-00007920,SKU-00086,Store-017,Store,5,325.03,112.98,95.94,0,87.6,0.2579
2024-05-04,ORD-00007921,SKU-00129,Store-013,Store,5,403.87,21.26,133.83,0,85.03,0.05
2024-04-25,ORD-00007922,SKU-00038,Store-001,Online,6,476.77,146.98,185.17,0,103.96,0.2356
2024-07-12,ORD-00007923,SKU-00013,Store-019,Store,6,465.59,24.5,159.35,0,81.68,0.05
2024-02-17,ORD-00007924,SKU-00040,Store-008,Online,4,637.31,55.42,141.75,0,173.18,0.08
2024-02-17,ORD-00007925,SKU-00014,Store-004,Store,3,123.75,6.51,46.62,0,43.42,0.05
2024-09-11,ORD-00007926,SKU-00193,Store-013,Online,3,86.14,7.49,16.36,0,31.21,0.08
2024-12-28,ORD-00007927,SKU-00153,Store-009,Store,1,34.77,1.83,7.61,0,36.6,0.05
2024-04-10,ORD-00007928,SKU-00047,Store-022,Store,7,4606.25,531.15,823.41,0,733.91,0.1034
2024-12-07,ORD-00007929,SKU-00143,Store-011,Online,5,237.54,20.66,49.65,0,51.64,0.08
2024-05-06,ORD-00007930,SKU-00122,Store-016,Store,6,392.01,99.82,136.6,0,81.97,0.203
2024-05-02,ORD-00007931,SKU-00028,Store-015,Store,7,691.32,36.39,256.85,0,103.96,0.05
2024-02-03,ORD-00007932,SKU-00243,Store-026,Store,6,154.72,8.14,55.5,0,27.14,0.05
2024-06-03,ORD-00007933,SKU-00235,Store-004,Online,1,574.12,49.92,120.74,0,624.04,0.08
2024-07-01,ORD-00007934,SKU-00190,Store-002,Store,8,784.69,41.3,262.75,0,103.25,0.05
2024-08-30,ORD-00007935,SKU-00203,Store-027,Store,1,756.95,39.84,116.49,0,796.79,0.05
2024-02-27,ORD-00007936,SKU-00137,Store-010,Store,8,420.12,22.11,113.09,0,55.28,0.05
2024-03-10,ORD-00007937,SKU-00201,Store-022,Online,2,651.62,56.66,140.54,0,354.14,0.08
2024-06-07,ORD-00007938,SKU-00133,Store-018,Online,1,28.39,15.49,7.94,0,43.88,0.353
2024-01-26,ORD-00007939,SKU-00042,Store-023,Online,8,700.94,60.95,293.39,0,95.24,0.08
2024-02-22,ORD-00007940,SKU-00042,Store-020,Online,3,169.71,88.05,71.76,0,85.92,0.3416
2024-08-18,ORD-00007941,SKU-00214,Store-008,Store,6,4785.18,251.85,808.01,0,839.51,0.05
2024-12-15,ORD-00007942,SKU-00112,Store-016,Store,7,147.09,7.74,45.65,0,22.12,0.05
2024-07-28,ORD-00007943,SKU-00183,Store-010,Store,4,1031.83,413.76,201.53,0,361.4,0.2862
2024-02-23,ORD-00007944,SKU-00037,Store-012,Online,1,120.36,10.47,33.07,0,130.83,0.08
2024-12-28,ORD-00007945,SKU-00112,Store-017,Store,3,56.65,19.89,18.63,1,25.51,0.2599
2024-07-10,ORD-00007946,SKU-00021,Store-003,Store,1,195.85,42.52,35.16,0,238.37,0.1784
2024-09-19,ORD-00007947,SKU-00056,Store-001,Store,4,274.32,14.44,73.25,0,72.19,0.05
2024-03-13,ORD-00007948,SKU-00028,Store-021,Online,3,266.02,23.13,97.05,0,96.38,0.08
2024-07-30,ORD-00007949,SKU-00053,Store-003,Store,5,2568.67,135.19,433.47,0,540.77,0.05
2024-01-28,ORD-00007950,SKU-00152,Store-028,Store,7,368.21,116.36,126.17,0,69.22,0.2401
2024-08-17,ORD-00007951,SKU-00002,Store-020,Store,7,378.73,19.93,129.99,0,56.95,0.05
2024-03-15,ORD-00007952,SKU-00049,Store-025,Store,4,411.72,57.21,139.28,0,117.23,0.122
2024-11-28,ORD-00007953,SKU-00173,Store-015,Store,3,27.09,3.13,9.24,0,10.07,0.1036
2024-01-21,ORD-00007954,SKU-00038,Store-022,Store,2,199.46,10.5,77.19,0,104.98,0.05
2024-08-26,ORD-00007955,SKU-00139,Store-006,Store,6,4691.05,246.9,1010.4,0,822.99,0.05
2024-02-21,ORD-00007956,SKU-00217,Store-020,Store,2,52.02,2.74,17.44,0,27.38,0.05
2024-09-08,ORD-00007957,SKU-00196,Store-010,Store,8,432.67,65.17,162.96,0,62.23,0.1309
2024-06-29,ORD-00007958,SKU-00031,Store-024,Online,5,1483.71,707.82,241.35,0,438.31,0.323
2024-12-20,ORD-00007959,SKU-00037,Store-012,Online,7,700.66,60.93,193.07,0,108.8,0.08
2024-08-26,ORD-00007960,SKU-00177,Store-024,Store,3,317.99,16.74,128.76,0,111.58,0.05
2024-05-16,ORD-00007961,SKU-00087,Store-027,Store,8,185.16,9.75,47.61,0,24.36,0.05
2024-02-01,ORD-00007962,SKU-00105,Store-001,Store,6,577.57,30.4,228.31,0,101.33,0.05
2024-08-06,ORD-00007963,SKU-00120,Store-002,Store,4,214.25,11.28,72.01,0,56.38,0.05
2024-06-10,ORD-00007964,SKU-00145,Store-011,Store,7,486.93,25.63,166.41,0,73.22,0.05
2024-01-20,ORD-00007965,SKU-00113,Store-017,Store,6,451.46,23.76,98.62,0,79.2,0.05
2024-07-31,ORD-00007966,SKU-00006,Store-027,Store,1,47.0,17.55,15.25,0,64.55,0.2719
2024-03-17,ORD-00007967,SKU-00024,Store-014,Store,1,279.17,14.69,86.27,0,293.86,0.05
2024-03-26,ORD-00007968,SKU-00001,Store-026,Store,3,165.03,8.69,62.89,0,57.91,0.05
2024-01-04,ORD-00007969,SKU-00067,Store-022,Store,4,689.8,239.91,181.03,0,232.43,0.258
2024-05-16,ORD-00007970,SKU-00205,Store-022,Store,5,2315.3,572.7,355.91,0,577.6,0.1983
2024-03-20,ORD-00007971,SKU-00243,Store-028,Store,8,193.39,10.18,67.01,0,25.45,0.05
2024-01-27,ORD-00007972,SKU-00119,Store-010,Store,6,446.31,150.1,98.52,0,99.4,0.2517
2024-06-07,ORD-00007973,SKU-00007,Store-021,Store,3,119.0,6.26,32.53,1,41.75,0.05
2024-03-21,ORD-00007974,SKU-00018,Store-024,Store,3,148.29,7.8,45.32,1,52.03,0.05
2024-02-19,ORD-00007975,SKU-00204,Store-030,Store,2,172.87,9.1,59.86,0,90.98,0.05
2024-06-19,ORD-00007976,SKU-00086,Store-007,Online,4,301.01,26.17,92.55,0,81.8,0.08
2024-01-24,ORD-00007977,SKU-00221,Store-024,Store,8,290.4,15.28,114.33,0,38.21,0.05
2024-12-28,ORD-00007978,SKU-00127,Store-007,Store,1,64.48,3.39,21.08,0,67.87,0.0499
2024-06-21,ORD-00007979,SKU-00220,Store-029,Online,1,147.34,72.79,39.4,0,220.13,0.3307
2024-12-30,ORD-00007980,SKU-00034,Store-017,Store,1,103.44,5.44,31.44,0,108.88,0.05
2024-11-18,ORD-00007981,SKU-00215,Store-027,Store,5,120.47,6.34,38.85,0,25.36,0.05
2024-12-24,ORD-00007982,SKU-00137,Store-018,Store,7,316.04,65.61,90.61,0,54.52,0.1719
2024-07-17,ORD-00007983,SKU-00110,Store-003,Store,6,160.25,8.43,59.88,0,28.11,0.05
2024-06-03,ORD-00007984,SKU-00133,Store-011,Store,5,164.79,60.81,43.15,0,45.12,0.2695
2024-09-20,ORD-00007985,SKU-00082,Store-019,Store,6,814.38,42.86,165.07,0,142.87,0.05
2024-01-30,ORD-00007986,SKU-00151,Store-019,Store,4,564.34,29.7,112.87,0,148.51,0.05
2024-11-03,ORD-00007987,SKU-00193,Store-017,Store,8,147.18,70.47,29.47,0,27.21,0.3238
2024-04-28,ORD-00007988,SKU-00203,Store-022,Store,4,3200.81,168.46,496.74,0,842.32,0.05
2024-01-03,ORD-00007989,SKU-00245,Store-018,Online,7,691.78,60.15,171.72,0,107.42,0.08
2024-03-28,ORD-00007990,SKU-00104,Store-006,Store,8,677.85,35.68,217.4,0,89.19,0.05
2024-03-29,ORD-00007991,SKU-00193,Store-003,Store,4,115.3,6.07,23.52,0,30.34,0.05
2024-01-06,ORD-00007992,SKU-00223,Store-009,Store,4,412.84,21.73,161.2,0,108.64,0.05
2024-09-01,ORD-00007993,SKU-00005,Store-005,Online,6,768.13,66.79,138.56,0,139.15,0.08
2024-02-04,ORD-00007994,SKU-00119,Store-021,Store,3,322.08,16.95,71.81,0,113.01,0.05
2024-11-05,ORD-00007995,SKU-00176,Store-030,Store,7,3499.1,184.16,712.09,0,526.18,0.05
2024-06-14,ORD-00007996,SKU-00115,Store-028,Store,1,113.3,52.65,27.05,0,165.95,0.3173
2024-09-19,ORD-00007997,SKU-00026,Store-017,Online,6,1093.54,95.09,221.26,0,198.1,0.08
2024-05-04,ORD-00007998,SKU-00164,Store-027,Store,7,5293.83,278.62,973.43,0,796.06,0.05
2024-02-18,ORD-00007999,SKU-00102,Store-020,Store,3,405.66,21.35,89.14,0,142.34,0.05
2024-03-07,ORD-00008000,SKU-00155,Store-004,Online,8,4293.68,373.36,715.75,0,583.38,0.08
2024-08-24,ORD-00008001,SKU-00001,Store-018,Store,8,445.21,23.43,160.0,0,58.58,0.05
2024-09-19,ORD-00008002,SKU-00003,Store-018,Store,8,597.52,31.45,182.37,0,78.62,0.05
2024-04-07,ORD-00008003,SKU-00151,Store-017,Store,1,152.2,8.01,30.59,0,160.21,0.05
2024-05-10,ORD-00008004,SKU-00246,Store-025,Online,2,44.25,3.85,11.48,0,24.05,0.08
2024-12-11,ORD-00008005,SKU-00160,Store-030,Online,5,224.19,19.49,84.28,0,48.74,0.08
2024-11-07,ORD-00008006,SKU-00236,Store-008,Store,6,351.78,18.51,123.75,0,61.72,0.05
2024-05-31,ORD-00008007,SKU-00212,Store-001,Store,6,612.54,155.19,242.66,0,127.96,0.2021
2024-03-29,ORD-00008008,SKU-00071,Store-020,Store,5,367.87,19.36,118.96,0,77.45,0.05
2024-04-20,ORD-00008009,SKU-00026,Store-004,Store,2,350.74,18.46,67.29,0,184.6,0.05
2024-07-16,ORD-00008010,SKU-00140,Store-013,Store,4,2948.5,155.18,434.27,0,775.92,0.05
2024-07-26,ORD-00008011,SKU-00156,Store-028,Online,4,147.54,12.83,33.44,0,40.09,0.08
2024-03-08,ORD-00008012,SKU-00193,Store-020,Store,7,180.58,9.5,35.45,0,27.15,0.05
2024-01-25,ORD-00008013,SKU-00131,Store-029,Store,7,253.43,13.34,83.25,0,38.11,0.05
2024-06-30,ORD-00008014,SKU-00231,Store-001,Store,8,5023.45,1300.73,909.73,0,790.52,0.2057
2024-10-18,ORD-00008015,SKU-00211,Store-022,Online,8,402.94,91.62,111.18,0,61.82,0.1853
2024-02-25,ORD-00008016,SKU-00147,Store-010,Store,2,105.04,40.98,40.89,0,73.01,0.2806
2024-05-29,ORD-00008017,SKU-00138,Store-003,Store,8,245.87,12.94,75.43,0,32.35,0.05
2024-02-29,ORD-00008018,SKU-00005,Store-010,Store,1,110.64,17.64,19.59,0,128.28,0.1375
2024-03-29,ORD-00008019,SKU-00196,Store-029,Store,1,52.9,7.48,19.04,0,60.38,0.1239
2024-08-12,ORD-00008020,SKU-00171,Store-013,Online,2,111.94,56.37,35.36,1,84.16,0.3349
2024-04-14,ORD-00008021,SKU-00225,Store-028,Store,2,169.4,8.92,59.07,0,89.16,0.05
2024-04-06,ORD-00008022,SKU-00024,Store-004,Store,7,1921.82,101.15,625.9,0,289.0,0.05
2024-12-30,ORD-00008023,SKU-00037,Store-020,Online,3,282.57,61.87,78.94,1,114.81,0.1796
2024-03-04,ORD-00008024,SKU-00168,Store-014,Store,8,1095.27,57.65,329.05,0,144.12,0.05
2024-03-10,ORD-00008025,SKU-00123,Store-009,Store,6,1124.65,59.19,290.3,0,197.31,0.05
2024-12-06,ORD-00008026,SKU-00147,Store-017,Store,6,405.05,21.32,166.54,0,71.06,0.05
2024-07-20,ORD-00008027,SKU-00109,Store-019,Online,2,936.07,342.86,201.09,0,639.46,0.2681
2024-01-16,ORD-00008028,SKU-00161,Store-001,Store,1,73.04,32.91,23.81,0,105.95,0.3106
2024-06-04,ORD-00008029,SKU-00165,Store-020,Store,1,755.13,39.74,116.43,0,794.87,0.05
2024-07-25,ORD-00008030,SKU-00048,Store-010,Online,5,829.46,481.38,259.96,0,262.17,0.3672
2024-04-02,ORD-00008031,SKU-00191,Store-025,Store,8,757.26,115.92,333.94,0,109.15,0.1328
2024-07-19,ORD-00008032,SKU-00124,Store-006,Store,4,1546.22,81.38,291.58,0,406.9,0.05
2024-08-25,ORD-00008033,SKU-00144,Store-009,Store,5,2579.74,135.78,372.71,0,543.1,0.05
2024-04-01,ORD-00008034,SKU-00155,Store-030,Store,7,3475.08,182.9,601.25,0,522.57,0.05
2024-10-24,ORD-00008035,SKU-00187,Store-008,Store,2,138.22,7.27,43.18,0,72.74,0.05
2024-06-14,ORD-00008036,SKU-00076,Store-004,Store,7,1414.73,619.7,306.98,0,290.63,0.3046
2024-12-18,ORD-00008037,SKU-00002,Store-017,Store,6,351.03,18.48,117.6,0,61.58,0.05
2024-02-02,ORD-00008038,SKU-00046,Store-019,Online,2,106.45,9.26,37.14,0,57.86,0.08
2024-04-28,ORD-00008039,SKU-00242,Store-018,Store,4,155.42,8.18,39.25,0,40.9,0.05
2024-09-20,ORD-00008040,SKU-00056,Store-013,Store,3,218.48,11.5,58.62,0,76.66,0.05
2024-11-23,ORD-00008041,SKU-00063,Store-004,Store,8,1482.89,78.05,193.7,0,195.12,0.05
2024-03-22,ORD-00008042,SKU-00215,Store-009,Store,2,48.65,2.56,17.74,0,25.6,0.05
2024-12-24,ORD-00008043,SKU-00059,Store-002,Online,8,720.16,62.62,290.4,0,97.85,0.08
2024-03-11,ORD-00008044,SKU-00117,Store-026,Online,5,264.35,22.99,75.7,0,57.47,0.08
2024-06-01,ORD-00008045,SKU-00093,Store-008,Store,1,30.25,4.0,6.89,0,34.25,0.1168
2024-04-25,ORD-00008046,SKU-00166,Store-020,Store,1,64.44,3.39,24.83,0,67.83,0.05
2024-06-04,ORD-00008047,SKU-00149,Store-008,Store,1,35.21,13.27,11.05,0,48.48,0.2737
2024-11-26,ORD-00008048,SKU-00129,Store-019,Store,5,467.47,24.6,147.46,0,98.41,0.05
2024-09-25,ORD-00008049,SKU-00126,Store-003,Store,8,1415.24,74.49,468.76,0,186.22,0.05
2024-10-18,ORD-00008050,SKU-00209,Store-003,Store,4,522.95,27.52,185.63,0,137.62,0.05
2024-04-02,ORD-00008051,SKU-00146,Store-010,Store,4,1150.48,60.55,319.25,0,302.76,0.05
2024-12-12,ORD-00008052,SKU-00128,Store-008,Store,5,343.25,18.07,147.98,0,72.26,0.05
