Order ID,Order Date,Segment,Region,Category,Sub Category,Ship Mode,Customer Name,Sales,Quantity,Discount,Profit
CA-102888,2024-10-29,Home Office,Central,Technology,Copiers,Same Day,Customer 217,332.03,7,0.3,19.92
CA-102889,2024-07-12,Corporate,East,Technology,Copiers,Standard Class,Customer 239,42.88,7,0.2,3.86
CA-102890,2024-05-30,Home Office,West,Technology,Copiers,First Class,Customer 115,920.74,7,0.2,82.87
CA-102891,2024-10-11,Corporate,West,Office Supplies,Binders,Same Day,Customer 228,431.31,5,0.2,38.82
CA-102892,2024-08-26,Consumer,South,Office Supplies,Paper,First Class,Customer 455,1897.69,2,0.1,227.72
CA-102893,2024-12-26,Home Office,East,Technology,Accessories,First Class,Customer 74,1919.92,1,0.2,172.79
CA-102894,2024-04-18,Corporate,Central,Office Supplies,Art,Second Class,Customer 462,1700.25,3,0.1,204.03
CA-102895,2024-02-15,Home Office,East,Office Supplies,Paper,Same Day,Customer 420,1669.08,9,0.3,100.14
CA-102896,2024-09-19,Home Office,West,Furniture,Bookcases,Same Day,Customer 64,507.82,2,0.2,45.7
CA-102897,2024-09-27,Consumer,East,Furniture,Bookcases,Same Day,Customer 260,1427.44,3,0.2,128.47
CA-102898,2024-03-07,Corporate,East,Technology,Copiers,Second Class,Customer 498,821.09,7,0.2,73.9
CA-102899,2024-03-21,Corporate,Central,Technology,Accessories,First Class,Customer 110,263.02,1,0.3,15.78
CA-102900,2024-05-13,Home Office,West,Technology,Machines,Second Class,Customer 75,1780.67,1,0.3,106.84
CA-102901,2024-12-15,Home Office,Central,Office Supplies,Storage,First Class,Customer 302,1599.67,1,0.0,239.95
CA-102902,2024-12-21,Consumer,Central,Technology,Phones,First Class,Customer 223,1539.06,4,0.0,230.86
CA-102903,2024-04-19,Home Office,West,Office Supplies,Storage,Standard Class,Customer 356,1418.82,6,0.3,85.13
CA-102904,2024-11-16,Corporate,East,Office Supplies,Paper,Second Class,Customer 348,533.54,1,0.1,64.03
CA-102905,2024-12-26,Home Office,East,Technology,Machines,Standard Class,Customer 51,1080.8,7,0.2,97.27
CA-102906,2024-10-19,Consumer,Central,Furniture,Furnishings,Standard Class,Customer 119,131.15,8,0.0,19.67
CA-102907,2024-12-25,Corporate,South,Technology,Machines,Standard Class,Customer 366,718.85,7,0.0,107.83
CA-102908,2024-06-05,Consumer,Central,Office Supplies,Binders,Standard Class,Customer 318,40.2,6,0.0,6.03
CA-102909,2024-02-21,Consumer,East,Furniture,Furnishings,Same Day,Customer 382,25.53,4,0.1,3.06
CA-102910,2024-05-16,Corporate,East,Office Supplies,Art,First Class,Customer 404,155.87,7,0.1,18.7
CA-102911,2024-03-23,Home Office,Central,Technology,Accessories,Standard Class,Customer 234,1990.16,9,0.0,298.52
CA-102912,2024-10-26,Consumer,East,Furniture,Bookcases,Second Class,Customer 180,941.72,8,0.1,113.01
CA-102913,2024-06-23,Consumer,Central,Office Supplies,Binders,Second Class,Customer 192,1717.73,2,0.3,103.06
CA-102914,2024-10-04,Home Office,West,Technology,Accessories,Standard Class,Customer 317,498.9,2,0.0,74.84
CA-102915,2024-11-10,Consumer,Central,Technology,Accessories,Second Class,Customer 432,1419.96,1,0.0,212.99
CA-102916,2024-06-03,Consumer,Central,Technology,Copiers,First Class,Customer 242,1906.15,8,0.2,171.55
CA-102917,2024-04-04,Home Office,East,Office Supplies,Paper,Same Day,Customer 283,336.09,9,0.0,50.41
CA-102918,2024-03-06,Home Office,South,Technology,Phones,Same Day,Customer 213,485.89,4,0.1,58.31
CA-102919,2024-09-05,Corporate,East,Furniture,Chairs,Second Class,Customer 332,247.47,2,0.3,14.85
CA-102920,2024-04-28,Corporate,South,Furniture,Bookcases,First Class,Customer 152,1033.92,8,0.1,124.07
CA-102921,2024-01-21,Consumer,Central,Furniture,Furnishings,Same Day,Customer 126,131.14,2,0.0,19.67
CA-102922,2024-12-14,Consumer,East,Office Supplies,Art,Same Day,Customer 385,860.88,6,0.3,51.65
CA-102923,2024-05-21,Home Office,West,Technology,Accessories,Standard Class,Customer 73,898.92,4,0.2,80.9
CA-102924,2024-03-08,Consumer,East,Furniture,Bookcases,Standard Class,Customer 281,543.74,1,0.1,65.25
CA-102925,2024-06-21,Corporate,South,Technology,Machines,Second Class,Customer 399,1092.12,1,0.0,163.82
CA-102926,2024-05-20,Home Office,West,Office Supplies,Binders,Second Class,Customer 61,1908.73,7,0.0,286.31
CA-102927,2024-03-24,Home Office,South,Office Supplies,Art,First Class,Customer 423,1129.01,5,0.0,169.35
CA-102928,2024-12-15,Consumer,Central,Technology,Machines,Same Day,Customer 34,501.25,1,0.3,30.08
CA-102929,2024-05-19,Corporate,South,Office Supplies,Paper,Second Class,Customer 361,869.27,5,0.3,52.16
CA-102930,2024-07-29,Corporate,Central,Furniture,Tables,First Class,Customer 481,486.32,1,0.3,29.18
CA-102931,2024-02-04,Corporate,South,Furniture,Tables,Second Class,Customer 294,198.4,9,0.3,11.9
CA-102932,2024-02-15,Consumer,East,Furniture,Bookcases,Second Class,Customer 296,456.17,7,0.2,41.06
CA-102933,2024-12-07,Corporate,East,Furniture,Tables,Second Class,Customer 335,713.32,6,0.1,85.6
CA-102934,2024-05-08,Corporate,South,Furniture,Bookcases,Same Day,Customer 354,1006.02,1,0.2,90.54
CA-102935,2024-12-29,Home Office,West,Office Supplies,Paper,First Class,Customer 381,1527.4,7,0.1,183.29
CA-102936,2024-02-26,Home Office,Central,Technology,Copiers,First Class,Customer 42,240.79,3,0.1,28.89
CA-102937,2024-07-11,Corporate,Central,Furniture,Tables,Second Class,Customer 165,514.54,6,0.1,61.75
CA-102938,2024-05-15,Corporate,Central,Office Supplies,Storage,First Class,Customer 346,993.08,7,0.2,89.38
CA-102939,2024-01-13,Home Office,Central,Office Supplies,Paper,Standard Class,Customer 231,1371.5,6,0.1,164.58
CA-102940,2024-07-02,Consumer,South,Furniture,Furnishings,Same Day,Customer 306,76.72,5,0.0,11.51
CA-102941,2024-01-18,Home Office,South,Office Supplies,Storage,Second Class,Customer 259,1547.09,6,0.2,139.24
CA-102942,2024-02-18,Corporate,South,Furniture,Furnishings,First Class,Customer 41,246.98,6,0.3,14.82
CA-102943,2024-03-06,Corporate,East,Office Supplies,Art,First Class,Customer 493,1441.3,7,0.1,172.96
CA-102944,2024-01-20,Consumer,Central,Technology,Machines,Same Day,Customer 90,1388.66,2,0.1,166.64
CA-102945,2024-04-13,Home Office,West,Furniture,Furnishings,Second Class,Customer 230,1765.44,8,0.0,264.82
CA-102946,2024-12-06,Consumer,Central,Office Supplies,Art,First Class,Customer 428,357.19,4,0.0,53.58
CA-102947,2024-04-05,Home Office,East,Office Supplies,Art,Same Day,Customer 499,1327.17,9,0.2,119.45
CA-102948,2024-09-14,Home Office,West,Furniture,Furnishings,Same Day,Customer 169,1345.55,7,0.3,80.73
CA-102949,2024-01-13,Home Office,South,Technology,Machines,Standard Class,Customer 200,1723.49,7,0.1,206.82
CA-102950,2024-06-24,Consumer,West,Furniture,Bookcases,Second Class,Customer 477,64.88,2,0.0,9.73
CA-102951,2024-05-18,Corporate,South,Office Supplies,Binders,Second Class,Customer 386,533.57,8,0.3,32.01
CA-102952,2024-04-15,Consumer,West,Office Supplies,Storage,First Class,Customer 432,187.9,3,0.2,16.91
CA-102953,2024-01-23,Corporate,West,Office Supplies,Paper,Second Class,Customer 152,1515.58,1,0.3,90.93
CA-102954,2024-05-02,Consumer,South,Furniture,Chairs,Second Class,Customer 236,1223.59,2,0.0,183.54
CA-102955,2024-10-02,Consumer,Central,Furniture,Chairs,Same Day,Customer 190,1972.81,4,0.2,177.55
CA-102956,2024-04-04,Consumer,Central,Furniture,Furnishings,Same Day,Customer 165,1890.98,4,0.3,113.46
CA-102957,2024-02-11,Consumer,West,Furniture,Bookcases,First Class,Customer 212,739.24,8,0.0,110.89
CA-102958,2024-11-29,Consumer,East,Office Supplies,Paper,First Class,Customer 5,1223.29,5,0.0,183.49
CA-102959,2024-08-29,Consumer,South,Office Supplies,Binders,First Class,Customer 465,558.43,2,0.1,67.01
CA-102960,2024-09-27,Home Office,West,Office Supplies,Art,Same Day,Customer 70,253.08,6,0.2,22.78
CA-102961,2024-10-18,Home Office,Central,Furniture,Bookcases,Same Day,Customer 66,151.81,6,0.1,18.22
CA-102962,2024-02-28,Corporate,Central,Office Supplies,Art,Second Class,Customer 332,203.63,1,0.3,12.22
CA-102963,2024-10-14,Home Office,East,Technology,Accessories,Second Class,Customer 126,216.54,3,0.2,19.49
CA-102964,2024-04-23,Corporate,South,Furniture,Furnishings,First Class,Customer 385,1840.83,6,0.3,110.45
CA-102965,2024-01-25,Corporate,South,Technology,Phones,Standard Class,Customer 436,155.64,2,0.0,23.35
CA-102966,2024-09-24,Consumer,South,Office Supplies,Art,First Class,Customer 214,234.14,4,0.3,14.05
CA-102967,2024-08-18,Home Office,Central,Furniture,Chairs,First Class,Customer 360,721.18,6,0.1,86.54
CA-102968,2024-12-03,Corporate,West,Office Supplies,Paper,First Class,Customer 317,772.61,5,0.1,92.71
CA-102969,2024-05-07,Corporate,East,Furniture,Tables,Standard Class,Customer 209,109.41,3,0.3,6.56
CA-102970,2024-03-08,Corporate,Central,Furniture,Bookcases,Second Class,Customer 362,1660.94,9,0.0,249.14
CA-102971,2024-08-08,Corporate,West,Office Supplies,Art,First Class,Customer 393,495.81,8,0.3,29.75
CA-102972,2024-02-14,Corporate,South,Office Supplies,Paper,Standard Class,Customer 300,1054.58,9,0.0,158.19
CA-102973,2024-07-01,Consumer,South,Office Supplies,Paper,First Class,Customer 399,1371.79,2,0.1,164.61
CA-102974,2024-11-13,Corporate,East,Technology,Machines,First Class,Customer 497,362.48,5,0.2,32.62
CA-102975,2024-10-22,Home Office,West,Office Supplies,Paper,First Class,Customer 337,1917.87,2,0.3,115.07
CA-102976,2024-02-20,Consumer,South,Technology,Copiers,First Class,Customer 280,262.28,8,0.2,23.61
CA-102977,2024-09-22,Home Office,East,Technology,Machines,Same Day,Customer 342,1900.52,4,0.0,285.08
CA-102978,2024-02-29,Consumer,South,Technology,Accessories,Same Day,Customer 391,1438.77,4,0.0,215.81
CA-102979,2024-10-16,Consumer,South,Office Supplies,Paper,First Class,Customer 226,1792.36,6,0.0,268.85
CA-102980,2024-05-26,Consumer,Central,Technology,Machines,Second Class,Customer 266,1156.01,1,0.1,138.72
CA-102981,2024-01-31,Home Office,Central,Office Supplies,Binders,Second Class,Customer 482,557.31,5,0.1,66.88
CA-102982,2024-07-14,Corporate,Central,Office Supplies,Paper,First Class,Customer 412,64.0,5,0.2,5.76
CA-102983,2024-02-04,Home Office,South,Furniture,Bookcases,First Class,Customer 478,63.53,7,0.3,3.81
CA-102984,2024-08-05,Home Office,Central,Furniture,Furnishings,Standard Class,Customer 425,1496.92,6,0.0,224.54
CA-102985,2024-03-14,Consumer,East,Furniture,Tables,Same Day,Customer 89,1259.57,9,0.1,151.15
CA-102986,2024-12-19,Home Office,South,Technology,Accessories,Standard Class,Customer 442,837.85,4,0.0,125.68
CA-102987,2024-12-24,Home Office,Central,Furniture,Furnishings,Same Day,Customer 357,1899.67,7,0.0,284.95
CA-102988,2024-10-31,Corporate,South,Furniture,Tables,First Class,Customer 135,1478.38,3,0.3,88.7
CA-102989,2024-08-23,Home Office,South,Furniture,Chairs,Standard Class,Customer 477,1989.42,4,0.1,238.73
CA-102990,2024-04-03,Consumer,South,Office Supplies,Paper,Standard Class,Customer 358,1260.25,7,0.3,75.61
CA-102991,2024-05-10,Corporate,West,Furniture,Furnishings,First Class,Customer 153,726.99,7,0.0,109.05
CA-102992,2024-12-10,Consumer,East,Technology,Copiers,Second Class,Customer 19,363.25,7,0.3,21.79
CA-102993,2024-12-13,Corporate,Central,Technology,Machines,Standard Class,Customer 430,1540.13,9,0.2,138.61
CA-102994,2024-08-27,Corporate,Central,Furniture,Furnishings,First Class,Customer 484,1844.31,1,0.0,276.65
CA-102995,2024-02-29,Consumer,West,Furniture,Bookcases,Same Day,Customer 172,340.18,8,0.0,51.03
CA-102996,2024-02-16,Consumer,West,Office Supplies,Art,Second Class,Customer 258,1809.19,6,0.1,217.1
CA-102997,2024-05-24,Home Office,Central,Office Supplies,Paper,Standard Class,Customer 289,1661.72,5,0.2,149.55
CA-102998,2024-11-22,Home Office,West,Furniture,Tables,Same Day,Customer 311,1529.59,1,0.3,91.78
CA-102999,2024-11-29,Consumer,East,Office Supplies,Binders,Standard Class,Customer 251,1926.55,9,0.0,288.98
CA-103000,2024-05-12,Corporate,East,Technology,Copiers,Second Class,Customer 171,688.35,8,0.1,82.6
CA-103001,2024-10-11,Corporate,Central,Furniture,Chairs,Standard Class,Customer 314,1703.71,4,0.1,204.45
CA-103002,2024-07-18,Consumer,West,Technology,Copiers,Same Day,Customer 372,1101.07,1,0.0,165.16
CA-103003,2024-07-27,Corporate,West,Furniture,Furnishings,Standard Class,Customer 222,500.79,7,0.0,75.12
CA-103004,2024-05-06,Home Office,West,Office Supplies,Storage,Same Day,Customer 482,34.65,8,0.3,2.08
CA-103005,2024-12-12,Consumer,South,Office Supplies,Storage,Standard Class,Customer 337,1361.32,5,0.3,81.68
CA-103006,2024-10-19,Corporate,West,Technology,Machines,Second Class,Customer 448,1536.44,9,0.1,184.37
CA-103007,2024-05-11,Corporate,South,Office Supplies,Art,First Class,Customer 417,1171.91,2,0.0,175.79
CA-103008,2024-03-07,Home Office,South,Technology,Phones,Same Day,Customer 435,1581.12,5,0.1,189.73
CA-103009,2024-02-10,Consumer,West,Office Supplies,Binders,Standard Class,Customer 256,1032.48,2,0.1,123.9
CA-103010,2024-12-31,Corporate,West,Furniture,Furnishings,Same Day,Customer 374,1186.5,7,0.1,142.38
CA-103011,2024-07-27,Home Office,South,Technology,Copiers,First Class,Customer 73,1411.42,2,0.3,84.69
CA-103012,2024-07-27,Corporate,Central,Technology,Copiers,First Class,Customer 313,1621.31,8,0.3,97.28
CA-103013,2024-11-12,Corporate,East,Furniture,Chairs,Standard Class,Customer 100,814.31,7,0.1,97.72
CA-103014,2024-03-12,Home Office,Central,Technology,Accessories,Second Class,Customer 214,1559.6,1,0.1,187.15
CA-103015,2024-11-17,Corporate,Central,Technology,Accessories,Standard Class,Customer 9,125.86,4,0.2,11.33
CA-103016,2024-03-07,Consumer,South,Technology,Phones,Same Day,Customer 206,1369.1,2,0.3,82.15
CA-103017,2024-03-08,Corporate,Central,Furniture,Furnishings,Standard Class,Customer 397,1573.73,6,0.0,236.06
CA-103018,2024-07-17,Consumer,Central,Technology,Phones,Second Class,Customer 381,668.4,9,0.2,60.16
CA-103019,2024-03-12,Corporate,East,Technology,Copiers,Same Day,Customer 494,711.78,9,0.3,42.71
CA-103020,2024-09-21,Corporate,Central,Office Supplies,Paper,Standard Class,Customer 387,1857.73,2,0.3,111.46
CA-103021,2024-10-15,Consumer,West,Furniture,Chairs,Same Day,Customer 51,714.47,7,0.2,64.3
CA-103022,2024-02-08,Home Office,South,Office Supplies,Art,Second Class,Customer 377,1457.02,3,0.3,87.42
CA-103023,2024-06-21,Consumer,West,Technology,Machines,Standard Class,Customer 194,1772.41,3,0.0,265.86
CA-103024,2024-08-16,Consumer,South,Office Supplies,Paper,First Class,Customer 49,294.24,9,0.3,17.65
CA-103025,2024-05-10,Consumer,East,Furniture,Furnishings,Same Day,Customer 99,1735.98,9,0.2,156.24
CA-103026,2024-07-26,Home Office,East,Furniture,Chairs,Second Class,Customer 432,327.92,8,0.0,49.19
CA-103027,2024-08-03,Consumer,East,Technology,Machines,Second Class,Customer 413,643.27,2,0.0,96.49
CA-103028,2024-05-01,Consumer,East,Furniture,Tables,Standard Class,Customer 312,1319.94,6,0.3,79.2
CA-103029,2024-10-22,Corporate,Central,Office Supplies,Binders,Same Day,Customer 478,1939.54,2,0.0,290.93
CA-103030,2024-06-29,Home Office,West,Office Supplies,Binders,Same Day,Customer 445,449.29,6,0.0,67.39
CA-103031,2024-06-20,Home Office,West,Furniture,Furnishings,Same Day,Customer 172,1792.39,4,0.1,215.09
CA-103032,2024-09-04,Home Office,Central,Technology,Copiers,Same Day,Customer 158,1046.34,1,0.2,94.17
CA-103033,2024-09-07,Consumer,East,Furniture,Bookcases,First Class,Customer 229,1751.67,3,0.3,105.1
CA-103034,2024-11-13,Home Office,Central,Office Supplies,Storage,First Class,Customer 136,238.15,8,0.3,14.29
CA-103035,2024-01-18,Home Office,East,Furniture,Bookcases,Second Class,Customer 387,407.31,7,0.2,36.66
CA-103036,2024-12-23,Consumer,South,Furniture,Bookcases,Second Class,Customer 438,1481.16,8,0.3,88.87
CA-103037,2024-01-15,Consumer,East,Office Supplies,Storage,Second Class,Customer 112,1495.4,2,0.2,134.59
CA-103038,2024-04-07,Home Office,Central,Technology,Accessories,Second Class,Customer 56,969.26,2,0.2,87.23
CA-103039,2024-05-08,Corporate,South,Technology,Accessories,Same Day,Customer 20,974.14,4,0.0,146.12
CA-103040,2024-09-12,Consumer,South,Furniture,Tables,Same Day,Customer 24,559.41,2,0.3,33.56
CA-103041,2024-02-24,Corporate,Central,Technology,Machines,Same Day,Customer 272,195.71,9,0.1,23.48
CA-103042,2024-03-16,Corporate,South,Furniture,Bookcases,Second Class,Customer 197,1152.54,5,0.1,138.31
CA-103043,2024-04-19,Consumer,East,Office Supplies,Storage,Same Day,Customer 139,653.43,9,0.0,98.01
CA-103044,2024-02-25,Consumer,Central,Office Supplies,Binders,Standard Class,Customer 139,1563.69,8,0.3,93.82
CA-103045,2024-07-02,Home Office,West,Technology,Phones,Second Class,Customer 262,962.92,3,0.2,86.66
CA-103046,2024-09-17,Corporate,East,Office Supplies,Art,Standard Class,Customer 362,612.35,1,0.3,36.74
CA-103047,2024-03-10,Corporate,Central,Technology,Machines,First Class,Customer 28,343.0,8,0.0,51.45
CA-103048,2024-10-13,Home Office,East,Office Supplies,Binders,First Class,Customer 227,911.93,5,0.0,136.79
CA-103049,2024-04-16,Consumer,Central,Office Supplies,Paper,Second Class,Customer 354,1025.31,9,0.0,153.8
CA-103050,2024-01-13,Consumer,East,Technology,Machines,First Class,Customer 19,1744.15,2,0.3,104.65
CA-103051,2024-08-13,Consumer,Central,Furniture,Tables,Same Day,Customer 431,1904.07,4,0.3,114.24
CA-103052,2024-10-05,Home Office,Central,Office Supplies,Paper,Standard Class,Customer 392,1388.53,6,0.2,124.97
CA-103053,2024-11-03,Corporate,West,Technology,Accessories,Same Day,Customer 17,169.66,5,0.2,15.27
CA-103054,2024-05-26,Corporate,East,Furniture,Furnishings,Second Class,Customer 165,357.59,2,0.1,42.91
CA-103055,2024-11-04,Corporate,East,Furniture,Tables,Second Class,Customer 80,594.39,9,0.3,35.66
CA-103056,2024-01-01,Home Office,South,Technology,Phones,Same Day,Customer 368,251.48,1,0.3,15.09
CA-103057,2024-06-07,Home Office,South,Furniture,Chairs,First Class,Customer 4,1016.0,3,0.1,121.92
CA-103058,2024-01-12,Home Office,West,Technology,Copiers,First Class,Customer 311,104.63,9,0.0,15.7
CA-103059,2024-12-07,Corporate,Central,Furniture,Furnishings,Second Class,Customer 453,276.34,3,0.3,16.58
CA-103060,2024-04-25,Corporate,South,Furniture,Chairs,Second Class,Customer 28,380.01,7,0.3,22.8
CA-103061,2024-05-03,Consumer,South,Office Supplies,Storage,Standard Class,Customer 7,788.72,4,0.3,47.32
CA-103062,2024-12-17,Consumer,South,Office Supplies,Paper,Same Day,Customer 483,1325.44,2,0.1,159.05
CA-103063,2024-07-21,Corporate,South,Furniture,Furnishings,First Class,Customer 107,552.72,9,0.3,33.16
CA-103064,2024-12-07,Home Office,West,Office Supplies,Art,First Class,Customer 293,946.22,9,0.3,56.77
CA-103065,2024-03-13,Home Office,West,Office Supplies,Binders,Standard Class,Customer 47,983.46,5,0.0,147.52
CA-103066,2024-03-27,Corporate,West,Technology,Copiers,Standard Class,Customer 371,1682.42,2,0.3,100.95
CA-103067,2024-04-05,Consumer,South,Technology,Phones,Second Class,Customer 273,1967.25,1,0.2,177.05
CA-103068,2024-07-12,Consumer,West,Furniture,Chairs,First Class,Customer 203,1304.62,5,0.0,195.69
CA-103069,2024-01-26,Consumer,East,Furniture,Bookcases,First Class,Customer 472,666.91,6,0.3,40.01
CA-103070,2024-07-02,Home Office,East,Office Supplies,Paper,First Class,Customer 175,1855.34,9,0.2,166.98
CA-103071,2024-02-18,Consumer,South,Office Supplies,Paper,First Class,Customer 318,662.76,3,0.1,79.53
CA-103072,2024-03-21,Home Office,Central,Furniture,Bookcases,Same Day,Customer 289,1384.37,4,0.1,166.12
CA-103073,2024-03-23,Home Office,Central,Furniture,Chairs,First Class,Customer 325,329.27,2,0.1,39.51
CA-103074,2024-10-07,Consumer,East,Office Supplies,Binders,First Class,Customer 286,1252.76,5,0.0,187.91
CA-103075,2024-10-13,Consumer,West,Technology,Copiers,First Class,Customer 69,1121.35,9,0.1,134.56
CA-103076,2024-07-29,Home Office,Central,Technology,Machines,Second Class,Customer 370,1796.38,5,0.2,161.67
